Timestamp;Ви працюєте зараз в ІТ?;Де ви зараз живете? ;В якій області ви зараз живете?;Зарплата у $$$ за місяць, лише ставка після сплати податків;Ваша стать;Ваш вік;Яка у вас освіта?;Чи є у вас науковий ступінь? ;Знання англійської мови;Оберіть вашу посаду;Ваш тайтл;Ваша спеціалізація;Вкажіть вашу спеціалізацію;Оберіть вашу спеціалізацію;Ваша посада;Оберіть вашу посаду2;Ваша посада3;Ваша посада4;Ваша посада5;Ваша посада6;Ваша посада7;Чи використовуєте ви у своїй роботі мови програмування (одну чи декілька)?;Основна мова програмування;Вкажіть вашу основну спеціалізацію;В якій сфері працюєте?;Тип компанії;Загальний стаж роботи за спеціальністю
11.30.2022 17:28:56;Так, працюю full-time;В Україні;Вінниця чи область;1350;Чоловік;23;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;TypeScript;Front-end  розробка;ERP, Logistics;Аутстафінгова;1,5 року
11.30.2022 17:29:05;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;5000;Чоловік;34;Середня;Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;C# / .NET;Back-end  розробка;Fintech / Banking;Продуктова;10 років
11.30.2022 17:29:20;Так, працюю full-time;В Україні;Київ чи область;5500;Чоловік;33;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager;Senior;;;;;;Delivery Manager;;;;;Ні, не використовую;;;Insurance;Аутсорсингова;7 років
11.30.2022 17:30:13;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;1500;Чоловік;37;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;General QA;;;;;;;;;Так, використовую;Python;QA;Fintech / Banking, Media, Retail;Аутстафінгова;2 роки
11.30.2022 17:30:19;Так, працюю full-time;В Україні;Київ чи область;4700;Жінка;31;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Project/Product/Program Manager, Product Owner, Scrum Master, Delivery Manager;Head;;;;;;Project Manager;;;;;Ні, не використовую;;;Fintech / Banking, Mobile;Аутсорсингова;8 років
11.30.2022 17:30:41;Так, працюю full-time;В Україні;Київ чи область;6600;Чоловік;31;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;JavaScript;Full Stack розробка;E-commerce;Аутсорсингова;10 років
11.30.2022 17:30:48;Так, працюю full-time;В Україні;Львів чи область;6500;Чоловік;35;Дві вищі;Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Senior;;Automation QA;;;;;;;;;Так, використовую;Python;QA;Agriculture, Fintech / Banking, Medtech / Healthcare;Аутстафінгова;9 років
11.30.2022 17:30:50;Так, працюю full-time;В Україні;Харків чи область;260;Жінка;27;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;Designer / Artist (Graphic, UX/UI, Game, Artist, Sound etc.);Junior;;;UI/UX Designer;;;;;;;;;;;GameDev, Media, Mobile;Продуктова;Пів року
11.30.2022 17:31:18;Так, працюю full-time;В Україні;Київ чи область;800;Чоловік;21;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Junior;;;;;;;;;;;;TypeScript;Back-end  розробка;Fintech / Banking;Аутсорсингова;1,5 року
11.30.2022 17:31:19;Так, працюю full-time;В Україні;Львів чи область;2250;Чоловік;23;Вища (бакалавр, спеціаліст, магістр);Немає;Advanced;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;C# / .NET;Back-end  розробка;Automotive;Аутстафінгова;2 роки
11.30.2022 17:31:27;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;6200;Жінка;37;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;TypeScript;Full Stack розробка;Edtech / Education;Стартап;5 років
11.30.2022 17:31:35;Так, працюю full-time;В Україні;Луцьк чи Волинська область;3000;Чоловік;29;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;JavaScript;Front-end  розробка;E-commerce, Media;Аутсорсингова;3 роки
11.30.2022 17:31:48;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;4275;Чоловік;29;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Tech Lead;;;;;;;;;;;;Java;Back-end  розробка;Fintech / Banking;Аутсорсингова;5 років
11.30.2022 17:31:52;Так, працюю full-time;В Україні;Київ чи область;3000;Жінка;31;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;HR/Recruiter;Head;;;;;HR Director;;;;;;;;;Edtech / Education, Medtech / Healthcare, Mobile;Аутсорсингова;7 років
11.30.2022 17:32:02;Так, працюю full-time;В Україні;Київ чи область;1500;Жінка;23;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Manual QA;;;;;;;;;Ні, не використовую;;;Інша;Продуктова;1,5 року
11.30.2022 17:32:16;Так, працюю full-time;В Україні;Київ чи область;1300;Жінка;28;Дві вищі;Немає;Advanced;Customer Success;Немає тайтлу;;;;;;;;;;;;;;Edtech / Education, Telecom;Продуктова;6 років
11.30.2022 17:32:24;Так, працюю full-time;В Україні;;671;Чоловік;22;Середня спеціальна;Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Junior;;Manual QA;;;;;;;;;Так, використовую;Python;QA;Fintech / Banking;Продуктова;Пів року
11.30.2022 17:33:00;Так, працюю full-time;В Україні;Дніпро чи область;3500;Чоловік;32;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Team Lead;;Manual QA;;;;;;;;;Ні, не використовую;;;Fintech / Banking;Аутсорсингова;4 роки
11.30.2022 17:33:03;Так, працюю full-time;В Україні;Івано-Франківськ чи область;3200;Чоловік;35;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Middle;;;;;;;;;;;;C# / .NET;Full Stack розробка;Інша;Продуктова;4 роки
11.30.2022 17:33:28;Так, працюю full-time;В Україні;Київ чи область;1250;Жінка;30;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;HR/Recruiter;Junior;;;;;HR Manager;;;;;;;;;GameDev;Продуктова;3 роки
11.30.2022 17:33:29;Так, працюю full-time;В Україні;Київ чи область;4700;Чоловік;30;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Інша мова;Робота з даними, аналіз даних;Fintech / Banking, Logistics;Аутсорсингова;8 років
11.30.2022 17:33:32;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;4800;Чоловік;30;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Java;Back-end  розробка;ERP, Retail;Аутстафінгова;6 років
11.30.2022 17:33:45;Так, працюю full-time;В Україні;Київ чи область;6825;Чоловік;26;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Python;Back-end  розробка;Fintech / Banking;Продуктова;6 років
11.30.2022 17:33:53;Так, працюю full-time;В Україні;Одеса чи область;2000;Чоловік;36;Дві вищі;Немає;Elementary;Marketing, SEO, Copywriter;Manager;;;;PR Manager;;;;;;;;;;Media;Аутсорсингова;5 років
11.30.2022 17:34:02;Так, працюю full-time;В Україні;Львів чи область;3700;Чоловік;37;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Senior;;Automation QA;;;;;;;;;Так, використовую;Java;QA;ERP;Продуктова;15 і більше років
11.30.2022 17:34:13;Так, працюю part-time;В Україні;Дніпро чи область;5500;Чоловік;37;Дві вищі;Немає;Upper-Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Senior;;General QA;;;;;;;;;Ні, не використовую;;;Mobile, Real Estate, Інша;Продуктова;9 років
11.30.2022 17:34:47;Так, працюю full-time;В Україні;Суми чи область;2000;Жінка;30;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Manager;;Manual QA;;;;;;;;;Ні, не використовую;;;Mobile, Telecom;Продуктова;5 років
11.30.2022 17:35:30;Так, працюю full-time;В Україні;Київ чи область;3300;Чоловік;33;Вища (бакалавр, спеціаліст, магістр);Немає;Intermediate;QA Engineer (Junior, Middle, Senior, Team/Tech Lead, Manager);Middle;;Automation QA;;;;;;;;;Так, використовую;JavaScript;QA;Gambling;Продуктова;7 років
11.30.2022 17:35:33;Так, працюю full-time;В Україні;Київ чи область;3000;Чоловік;42;Вища (бакалавр, спеціаліст, магістр);Немає;Pre-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Pascal/Delphi;Full Stack розробка;Medtech / Healthcare;Інша;15 і більше років
11.30.2022 17:35:49;Так, працюю full-time;За кордоном (переїхали через війну, але планую повернутися);;5300;Чоловік;31;Вища (бакалавр, спеціаліст, магістр);Немає;Upper-Intermediate;Software Engineer (Junior, Middle, Senior, Team/Tech Lead, Architect);Senior;;;;;;;;;;;;Kotlin;Mobile  розробка;Media;Аутстафінгова;9 років
